train_loss,test_loss,train_l1_norm,test_l1_norm,train_linf_norm,test_linf_norm
126.26695348941578,992.1410641886393,1.175737201309204,2.243241096750895,220.41635940156826,2408.1292992238364
143.57200894236846,516.369492590332,1.10973842717339,1.676967593638102,126.27123387294097,1345.5768611855824
114.00166370311064,794.1324814798991,1.0990217788920682,2.107824804751078,113.25127649877211,2157.7240555720014
87.61115282592773,486.92993279215494,1.1462452415578506,1.7943101713816325,216.74750075050804,1587.522962267812
75.80770744054458,558.7083822021484,1.0659234163396498,1.6723184231440227,73.78722709036434,1339.0818474327086
77.90526456155216,501.71706350097656,1.0752926897273345,1.8498824181874594,78.59851699075138,1682.8438460456848
81.86512912418141,534.9417915934245,1.066776735317006,1.6735815515518189,74.18915333180146,1341.5434936517079
146.7913860236673,738.4998467915852,1.1018994185391595,2.100242778460185,137.1527166144876,2144.87980704422
69.94252960276884,579.1294413614909,1.1199182923373054,1.9739751799901326,137.7758585926729,1912.9164772590636
166.28911487642176,618.975025974528,1.0872499257816988,1.662353802617391,108.82163395888385,1319.99840417188
174.30408854082893,1292.2358708190918,1.101088881223342,1.4281101287841798,128.18054950920555,801.8946931777954
172.09254817540787,564.1279670125325,1.0895655884911033,1.660107642364502,112.64016265007467,1314.5649877049764
109.94721478594612,496.27159345906574,1.0872331150615917,1.8538298315048218,108.11428094679889,1691.9155685806275
67.86333072366153,516.1458871765137,1.0842111575182747,1.902649507967631,98.60781951545266,1780.3670834424336
187.94260911649818,595.5425635131836,1.1191978974622838,1.642836579322815,170.80892059146657,1279.7082028395334
82.81582971406824,500.4073350179036,1.092308395060371,1.744232988802592,125.85383150132124,1479.9955909698485
67.30895533231848,516.3409538411458,1.0730296209896313,1.721378912671407,90.53811528697294,1435.3474028210958
72.66512404497932,488.22691031087237,1.0774409589767455,1.7630844036102296,98.86605021990607,1522.8553167406717
138.5257006379969,600.8714744099935,1.0898098409203922,1.9965936175028483,113.64165832304113,1952.633643263499
66.34321057739258,575.0041179056803,1.0982119645511403,1.9727430386861164,117.56949622982249,1908.529576698049
806.0357317641315,690.8899992065429,1.1145743733798756,1.6018536513646444,152.31053913269042,1192.4629030264537
500.27801889397114,506.5945962443034,1.1268501155741075,1.8888313610076903,178.93263602312874,1755.344958058675
73.06265881168142,537.6965884297689,1.0907729844373815,1.9394125891367595,112.08551494248334,1849.2745656415304
202.05810474889418,494.3180608561198,1.1028887489879833,1.7675528058369954,137.81711591222427,1528.955032356262
72.16978676111557,485.43236396077475,1.100602268779979,1.8031153530756632,139.30806632681453,1605.2065172325135
167.65874445226333,566.715861315918,1.084838921210345,1.975302366511027,86.83806851160386,1915.6883261606852
160.1333157007554,486.8931746724447,1.0867086539548987,1.8183078535079955,104.21419589825798,1631.0756751688639
174.89125109899183,553.2730395487467,1.1166138398450964,1.9767006634394328,165.51232157233744,1918.779791616567
89.25800604535272,618.814748819987,1.1191404057783239,2.0502037019093833,139.1971998567469,2055.050409288025
70.05895640222886,589.2067996236166,1.1120475531746359,2.025788531176249,134.3014800723805,2010.7365611658731
125.2650260842716,498.36169138183595,1.1167522305544686,1.9024512916564942,150.70615699624454,1786.4376897646587
72.85668791144876,487.45579473876955,1.0997858633153579,1.8660597481409709,136.68408410236134,1724.0618993937173
181.30398179536706,584.73375666097,1.105156236143673,2.0542615540822347,127.7938209860409,2068.2358001848856
76.13139556741153,548.1952309672038,1.0917054552190444,2.012481859779358,105.05189350944968,1991.6213985516865
141.55515648229263,491.0883202819824,1.0847276863546933,1.908413526026408,98.25042742130056,1806.6206989761351
66.92096396699793,495.1651155436198,1.1060160091736737,1.9250489712397258,151.56618783551386,1836.7405425987245
72.40794143892175,486.94559052124026,1.0806913769665887,1.8939888125737507,96.13826229499368,1782.434300547282
84.71179227366729,501.9555994547526,1.0981299091339112,1.9609469650904336,122.57392531630572,1903.1511856081645
120.71787106825884,487.68121298828123,1.1073380700279685,1.8597054366429646,143.2460427461512,1720.0220292510987
84.3742753741096,487.4227639892578,1.0874425580978393,1.9041161216100058,109.9352013993656,1802.370709932963
79.74254284488454,501.89614837036135,1.1114388576956356,1.9540402060190836,150.4767568050609,1890.70923007253
67.3621219755285,495.3302564697266,1.077408734366473,1.9381897701263429,82.35551986083985,1863.3633894488016
135.15168377111098,558.367770690918,1.079593705334383,2.053499317042033,83.8867517038682,2074.3107511065164
69.75913307602826,531.1752113545735,1.08702570661657,2.017312946764628,108.04298140025419,2007.6659228111266
110.87673572351792,633.6379402872722,1.1042527065501493,2.1236304424921673,131.879073656688,2202.886438376363
80.041472241929,573.8878586995443,1.1129596736234777,2.0660307675679523,143.38611068285775,2096.7712513005577
106.06719224063649,512.9051391621907,1.1066594149982227,1.9809940722147623,138.1818976835363,1939.0547046384177
129.54678356430952,485.5749931050618,1.1089090228922227,1.8897177553812663,143.98829701286763,1776.1342964772543
66.90468861012178,486.9896847757975,1.101258165505353,1.905530469640096,140.73701390627693,1804.6494580566407
79.49602965805951,499.0841394205729,1.0787567690456614,1.9617495300292969,93.11613652137308,1905.801119287618
85.66244001034008,485.8499269958496,1.0864609293208403,1.8986085659662884,90.90625424463609,1792.2397504178366
188.23429936379824,525.7852607727051,1.0818366812649896,1.7911321375528972,104.3548681913488,1575.3997888860067
103.9303392897662,590.2211548441569,1.0740120407328886,1.7372289761225383,87.99127247233672,1464.7272888331095
70.69572579632927,602.7679848164877,1.0672844345541561,1.7290242526372275,74.91895010699103,1448.009214621226
267.8145143195657,489.3108817504883,1.0968635010775398,1.8490478317260741,127.59543287820254,1696.2792762878419
160.37974686710135,506.43785607706707,1.092295251195571,1.9706400701522828,108.50865201451919,1917.3194002868652
67.18402345329733,502.8878316019694,1.1265344300774967,1.9642733382542927,187.05856301772172,1905.9144361923218
115.99428797140682,485.6050958190918,1.1047973126916324,1.8974021867116293,139.84800696680406,1788.4086613380432
72.61039139224782,485.7091487955729,1.080868286379646,1.8720202601114908,95.14895809335148,1741.2828043889363
118.33083236227597,503.1353222229004,1.092916299057007,1.9693072755813599,122.02597228012085,1915.3537082229614
71.22694924783146,493.94656061401366,1.099920173072815,1.9383735175450643,129.4287508104212,1859.9247148691813
